created_date,hashtags,num_hashtags,tweet_length,tweet_text
2020-08-29 16:14:17,,0,126,"It's Saturday, 66 days to go, 51 days to mail in your ballots! In the meantime, arrest the killers of… https://t.co/FPOTHgXfcU"
2020-08-29 16:14:15,WearAMask,1,84,@UniversalORL Good to know that #WearAMask and other safety guidelines are in place👍
2020-08-29 16:14:09,BTB WearAMask,2,81,Great morning for @BresciaWSoc training!  #BTB #WearAMask https://t.co/HE8e8DioWb
2020-08-29 16:12:54,WartimePresident COVIDー19 KeepSchoolsClosed CDC,4,140,"@realDonaldTrump This is just sad.
#WartimePresident 
#COVIDー19 
#KeepSchoolsClosed 
🚫🏈
🚫#CDC
5,927,421 Cases
1/4 o… https://t.co/mFeKcNGUsY"
2020-08-29 16:12:37,WearAMask,1,102,"#WearAMask 

“This isn’t a game, this is about our lives... Don’t you get it?” https://t.co/dUxtMuu3mj"
2020-08-29 16:12:12,WearAMask,1,85,"Do it for your family, for you and for everybody!! #WearAMask https://t.co/F6rCJZmqNW"
2020-08-29 16:12:03,wearamask wearyourmask,2,106,Wearing a mask is virtue signalling. Lose the fear and throw the mask in the bin. #wearamask #wearyourmask
2020-08-29 16:11:48,wearamask dontbesoegoistic,2,133,"Not sure what is ""unhuman"" and diffcult to understand about wearing a mask...!! 
#wearamask #dontbesoegoistic https://t.co/O1CYdYZrSE"
2020-08-29 16:10:34,ALWAYS carry jumpdrive thumbdrive usb music dj djlife vegas vegaslife party,11,129,This is why you #ALWAYS #carry a #jumpdrive #thumbdrive #usb #music #dj #djlife #vegas #vegaslife #party… https://t.co/nBm8TG5c1a
2020-08-29 16:10:18,,0,139,"In South if France people must wear masks in city centres in pedestrianised areas. Simple rules, people understand… https://t.co/56toQN6THo"
2020-08-29 16:10:01,,0,139,Quarantining is extremely harmful to people with mental health issues specifically right now. There are people who… https://t.co/vYgjdb1D2s
2020-08-29 16:09:50,,0,140,"Kick people out because of not wearing one”. 😳Over 180,000 people have died, so so many get very sick, but still no… https://t.co/9cwthmJc0J"
2020-08-29 16:09:09,,0,140,It seems in France even the anti-mask protesters wear masks ;) (around 250 people gathered in Paris today for anti-… https://t.co/tvaeTNbkhJ
2020-08-29 16:08:21,,0,139,"Why just spread the virus when you can spread stupidity at the same time? 

Natural selection has its limitations.… https://t.co/FiGiWCXe4Y"
2020-08-29 16:07:53,HealthcareHeroes WearAMask,2,64,@CTZebra Died less than 2 weeks ago #HealthcareHeroes #WearAMask
2020-08-29 16:07:43,WeWILLGetThroughThis WearAMask,2,130,Spotted on an outdoor church sign: “Six Feet Apart Today is Better Than Six Feet Under Tomorrow.” #WeWILLGetThroughThis #WearAMask
2020-08-29 16:07:13,mua makeup,2,125,Pretty sure I’m not gonna remember how to do my eyeliner on the other side of Covid 👁 . #mua #makeup… https://t.co/uW2H1xMX9m
2020-08-29 16:06:12,DeadCross DC IpecacRecordings mask facemask,5,136,"I already own enough masks, but how could I not buy this one?!
#DeadCross #DC #IpecacRecordings #mask #facemask… https://t.co/zuDG3OhDlW"
2020-08-29 16:05:03,,0,140,This week @Danbelson said how he can’t take a selfie and this is the proof (nice mask though). Episode 42 is out no… https://t.co/ssDirKpMCn
2020-08-29 16:05:02,Kids Soccer Sports Facemask,4,137,#Kids Face Mask - #Soccer Balls - #Sports - Blue - Cotton - Fitted #Facemask Cover Unisex - Child - Handmade USA… https://t.co/jDUUwuU3K4
2020-08-29 16:04:29,GwinnettCountyPublicSchools Georgia SupportTeachers StayHome WearAMask RemoteLearning,6,140,Sobering. #GwinnettCountyPublicSchools #Georgia #SupportTeachers #StayHome #WearAMask #RemoteLearning @ Gwinnett Co… https://t.co/AN7SnJvBx0
2020-08-29 16:03:58,,0,140,"Earlier today, MP Thomas Tayebwa apologized to @UmemeLtd staff Bukenya Bonny over an assault incident captured on v… https://t.co/bhzHHU7B55"
2020-08-29 16:03:29,COVID19,1,139,"@ChrisMurphyCT @PsychicHealerC I do not understand why @realDonaldTrump wants his supporters to get #COVID19 

all… https://t.co/wyIddFe1Wg"
2020-08-29 16:02:54,Halloween halloween2020 TrickOrTreat WearAMask Scrubs,5,107,we can keep #Halloween if we all dress as surgical nurses #halloween2020 #TrickOrTreat #WearAMask   #Scrubs
2020-08-29 16:02:52,,0,144,In a drugstore the other day &amp; a man came in without a mask and fought with security saying he had a right not to w… https://t.co/uKj5Tb1rOi
2020-08-29 16:02:43,WearAMask Hamilton,2,64,"Now that was cool 😂 #WearAMask #Hamilton
https://t.co/C2JJbaPUwW"
2020-08-29 16:02:36,,0,140,@realDonaldTrump You are fucking crazy!! Even Notre Dame closed down!! The protected Catholic Evangelical idiots st… https://t.co/xQ8BBl2QZo
2020-08-29 16:02:16,WearAMask,1,134,"Campground had a face mask painting activity for us, so of course I went with what I know and love. #WearAMask https://t.co/zvPrXO63cd"
2020-08-29 16:01:45,laugh humor comedy standupcomedy StayHomeStaySafe WearAMask,6,138,"Maxy Smythe in Glendale
https://t.co/S3adICPkD3 #laugh #humor #comedy #standupcomedy #StayHomeStaySafe #WearAMask… https://t.co/dhQL2K6saH"
2020-08-29 16:01:24,,0,138,“The amount of active cases of the virus have dipped from a peak of 512 on Aug. 1 to 324 confirmed cases Friday.”… https://t.co/eiSC8aH9J8
2020-08-29 16:01:21,NoMa wearamask,2,140,Looking for a way to brighten your day? Stop by a participating #NoMa small business to get your FREE #wearamask po… https://t.co/Rf0CckWbVT
2020-08-29 16:01:00,,0,140,@MittRomney @NHJennifer @AnnRomney @joshromney @Matt_Romney @CraigRomney Really miss visiting the States.  Wish you… https://t.co/9UXv6FmKEb
2020-08-29 16:00:46,,0,138,"😷 Debunking Mask Myths 😷

Dr. Jennifer Burgess from Henry Ford Health System (@HenryFordNews) spoke with us about… https://t.co/07bf0hlrLg"
2020-08-29 16:00:33,,0,129,"Enough, I’m ordering a 6’ cattle prod!

Unmasked ""Macho Man"" Trump Supporter Threatens Reporter At Rally… https://t.co/vx7Amx1tCi"
2020-08-29 16:00:31,,0,140,"Traveling to Nashville? Remember, temperatures may be falling, but that doesn’t mean you should drop healthy travel… https://t.co/UFHuDQIIJx"
2020-08-29 15:58:26,,0,143,"Our newest homie, Pip. Pip likes to scale 2 story buildings &amp; defy gravity cuz he's a spidersquirrel. Have a freat… https://t.co/AqFx0hWpui"
2020-08-29 15:58:08,,0,139,@vcstar Still not eating out or going to venues with more then 10 people until at least January. Also wearing mask… https://t.co/cNx17zvk6X
2020-08-29 15:57:58,,0,136,".@UPS I'm very grateful for your essential workers, but the UPS rep for my building doesn't wear a mask. Aren't… https://t.co/TgJzcWnNSM"
2020-08-29 15:57:23,BMC ActiveCases Hope decline,4,140,"#BMC #ActiveCases stagnant, #Hope that they start #decline. The total death scale is now on right side. @aparanjape… https://t.co/qjLn40leVh"
2020-08-29 15:56:29,,0,140,"Positively Wolfie Podcast merch is now available! Check out these designs, including the MASK ENFORCEMENT OFFICER B… https://t.co/cUFH22z9sh"
2020-08-29 15:56:13,,0,139,"1) She doesn't work for a hospital.

2) ""Hospitals are empty"". Glos Royal currently has an 80 minute wait with  37… https://t.co/jAKxFTnJjM"
2020-08-29 15:55:02,Maharashtra ActiveCases,2,140,#Maharashtra Positive percentage stagnant so does daily testing over last 10 days. #ActiveCases steadily increasing… https://t.co/owqnj4arg8
2020-08-29 15:54:18,,0,140,"@BobbyValentine @giantsfan2923 Yeah, gotta agree with all those who saw yesterday as a somewhat less shitty day, be… https://t.co/FUTDwtDvlK"
2020-08-29 15:52:54,WearADamnMask WearAMask selfie,3,81,"Who Is That Masked Man?
#WearADamnMask #WearAMask #selfie https://t.co/kFPKHtNx36"
2020-08-29 15:52:39,Malta,1,140,"29-08-2020
#Malta

- Update -
https://t.co/OpHuH4AJyO
1,847 recorded  cases
186,644 Total cases
1,244 Recoveries 
5… https://t.co/scAq0CgFSj"
2020-08-29 15:52:10,,0,128,@ahmadpullo @Abdulrahmanleme @Omojuwa @YusufTAbubakar @BDannasir @Andrew007Uk @YaxsyMand @alouibrahim92… https://t.co/N84dljgogG
2020-08-29 15:51:56,Pune ActiveCases Hope decline,4,140,"#Pune Positive percentage stagnant so does daily testing. #ActiveCases stagnant, #Hope that they start #decline. Th… https://t.co/s3ul5iUOA9"
2020-08-29 15:51:40,RaleighRitchie WearAMask,2,103,"""Not today Satan. I swear I've had it up to here..."" #RaleighRitchie #WearAMask https://t.co/OI8CKqidaA"
2020-08-29 15:51:19,COVID19,1,140,"The 3 lessons that I have learned from #COVID19. 
1. People are stupid enough to believe that 5G is linked to COVID… https://t.co/Wl6etZ6gW4"
2020-08-29 15:51:18,SaturdayMorning,1,129,Good Morning and Happy Saturday  Y’all .. Hope you have an absolutely great Saturday ☀️ #SaturdayMorning… https://t.co/jVpgX9Flpo
2020-08-29 15:51:05,WearAMask lockdown,2,137,"Ffs 🤦‍♂️ Go home. 
I want to be able to go to a nightclub for New Years 😂. Pure selfishness. #WearAMask #lockdown https://t.co/N4bja0aL0n"
2020-08-29 15:50:28,BlackLivesMatter TransLivesMatter,2,124,"If you disagree with any of the following, stop following me:

#BlackLivesMatter 
#TransLivesMatter… https://t.co/Z6KTvTIBQW"
2020-08-29 15:49:09,noreservationsneeded jugcares,2,137,"It’s T-shirt time all day!! Welcome Back, we missed you so much!! Open at noon!! #noreservationsneeded #jugcares… https://t.co/qVMM0DkcBL"
2020-08-29 15:48:28,WearAMask,1,79,Representing @FootieMob with my mask!!  It’s GameDay for @ATLUTD !!! #WearAMask
2020-08-29 15:48:16,TrafalgarSquare,1,144,If you’re at #TrafalgarSquare please carry a big placard next week saying ‘ I am a moron ‘ so the sensible &amp; the vu… https://t.co/aHkfKRgdf4
2020-08-29 15:47:54,,0,140,@realDonaldTrump read the numbers. These are FACTS. You are responsible for more than 180000 deaths. Say it - ONE H… https://t.co/ogs3unDu0Q
2020-08-29 15:47:37,flowers need moment wear mask,5,140,#flowers of acceptance are the #need of the #moment 🏹 However unpleasant it may be get used to #wear the #mask ther… https://t.co/5a3ZRd1K3n
2020-08-29 15:47:35,,0,140,"Spent this morning in the urgent care centre, reminded how lucky we are to have our NHS! Be thankful for it and hel… https://t.co/c1mMjcqPVu"
2020-08-29 15:47:34,StayHome WearAMask Covid19,3,140,"#StayHome, unless it’s an urgency. Wherever you go, #WearAMask. Protect yourself, family, and friends from #Covid19… https://t.co/X173AFUncC"
2020-08-29 15:46:50,williamschicken sandwichsaturday,2,131,SANDWICH SATURDAY!!  Pick up few Williams Chicken Sandwiches today!!!  #williamschicken  #sandwichsaturday… https://t.co/pnSoFv7O5s
2020-08-29 15:45:11,WearAMask,1,85,Saturday in Williamsburg: way too many men without masks. A few women too. #WearAMask
2020-08-29 15:45:05,COVID19 pandemic,2,140,"""Contrary to impression left by many speakers at Republican National Convention, the #COVID19 #pandemic is still ra… https://t.co/kk1Lb7bizm"
2020-08-29 15:44:57,yoga WearAMask facemasks facemasksforsale wearbonfire,5,132,"Need a fun, yoga-themed face mask?  We've got it! https://t.co/WrYyaUEaMc #yoga #WearAMask #facemasks #facemasksforsale #wearbonfire"
2020-08-29 15:44:23,WearAMask SaveLives,2,63,Don’t be selfish. #WearAMask #SaveLives https://t.co/xNBL2Ovdff
2020-08-29 15:44:16,Croatia Murter LaPlaya vamosabailar WearAMask,5,109,"Is nice and frosty ice 🙃💦💦👮‍♀️👮‍♂️
#Croatia #Murter #LaPlaya #vamosabailar #WearAMask https://t.co/3tSTNLoezo"
2020-08-29 15:43:23,Teespring,1,140,Just added some face masks to the @WatchThis_Movie store on #Teespring! Head over to https://t.co/FcCiULiG9l now to… https://t.co/hbPZ3I5vvc
2020-08-29 15:43:07,WearAMask,1,99,"This State Is Rolling Back Reopening As COVID Cases Spike There
#WearAMask

https://t.co/aglADxCIc6"
2020-08-29 15:41:07,,0,140,"Actions taken to reduce health risks without questions:

Wash hands regularly 
Don’t smoke
Eat well balance diet 
D… https://t.co/wlyR5EiBSB"
2020-08-29 15:40:25,,0,140,"“wearing a mask is not fun. Neither is wearing a seatbelt, or a life jacket, or pads for football, but we do all th… https://t.co/DfvhBfTiIp"
2020-08-29 15:39:46,,0,128,"Ok, who wants one? $11.03 in my Etsy shop.   I have 31 left.  Here’s the link.  https://t.co/hpbUwcPmR5… https://t.co/T1ydgSP8NG"
2020-08-29 15:39:02,WearaMask arted artsed asu,4,94,"Tree of Art Life, Fine Art, #WearaMask #arted #artsed #asu https://t.co/01LHyfggar via @zazzle"
2020-08-29 15:38:46,SaturdayThoughts SaturdayMotivation friends WearAMask Always,5,132,"@Chrissychatt Hello weekend 😊🎉☀️ Have a nice weekend, Christine 😘🤗 #SaturdayThoughts #SaturdayMotivation #friends #WearAMask #Always"
2020-08-29 15:38:42,savelife WearAMask,2,135,@JoeBiden He’s trying to kill people with herd immunity.   Don’t let him!   WEAR YOUR MASKS PEOPLE!  😷 SAVE LIVES  #savelife #WearAMask
2020-08-29 15:38:29,BackToSchool WearAMask WashYourHands,3,128,Saw this on another SM site and felt like it was a good #BackToSchool message #WearAMask #WashYourHands… https://t.co/IktABQd9Zx
2020-08-29 15:38:21,COVID19,1,140,"For 22 days in a row, less than 1% of #COVID19 tests in New York have been positive.

Today, out of 93,873 reported… https://t.co/xt464n69xO"
2020-08-29 15:37:54,yerinlovelydaughter parkyeringoentoro WearAMask StaySafe,4,126,"https://t.co/qhQJBVAmdD
Yerin's uploaded this ""Wear mask please""
#yerinlovelydaughter #parkyeringoentoro 
#WearAMask #StaySafe"
2020-08-29 15:37:30,COVID19NS WashYourHands WearAMask PhyscialDistancing,4,140,"No new cases of #COVID19NS to report today. Excellent news!
#WashYourHands, #WearAMask, Keep #PhyscialDistancing an… https://t.co/tufvrznVDD"
2020-08-29 15:36:55,Wearamask Protectothers asu Arizona,4,92,"#Wearamask #Protectothers #asu Antelope Canyon, #Arizona,https://t.co/qqNzgadRcE via @zazzle"
2020-08-29 15:36:47,WearAMask,1,107,@MissHarrietLucy Just wait until he passes it onto his grandparents... won’t be having fun then. #WearAMask
2020-08-29 15:35:58,Wearamask asu protectothers,3,89,"#Wearamask #asu Grand Canyon, Arizona, #protectothers https://t.co/FIgZFlqAv2 via @zazzle"
2020-08-29 15:35:58,LosAngeles county covid19,3,135,Every 60 seconds in #LosAngeles #county someone becomes infected with #covid19 will you be next in line? As an… https://t.co/8VLTJz5FDW
2020-08-29 15:34:35,COVID WearAMask,2,124,How scientists know #COVID -19 is way deadlier than the flu by 50-100 times #WearAMask   https://t.co/GU7uF6ZWjp via @NatGeo
2020-08-29 15:33:55,,0,140,"The new norm of life in 2020 ..“Some people don't like change, but you need to embrace change if the alternative is… https://t.co/GWVPUg73Ms"
2020-08-29 15:33:34,WearAMask SaturdayMorning,2,103,"Because today was to be the first game, originally. #WearAMask #SaturdayMorning https://t.co/bKoeAXTD6D"
2020-08-29 15:31:08,WearAMask JIMIN BTS 방탄소년단 VMAWITHBTS VMA,6,74,"@setiogi @BTS_twt #WearAMask: Jimin 

#JIMIN #BTS #방탄소년단  #VMAWITHBTS #VMA"
2020-08-29 15:31:01,AZ wearamask socialdistance washyourhands avoidcrowds,5,109,"Keep our #AZ students safe!
#wearamask
#socialdistance.
#washyourhands.
#avoidcrowds. https://t.co/jHPOyJCRxh"
2020-08-29 15:30:11,,0,140,@Amicusc54803237 Oh Lord - I need to go and check - I have made and given away hundreds of masks - I have zero time… https://t.co/yXgW5oN3Lq
2020-08-29 15:30:08,WearAMask GoIrish,2,100,"Have a great weekend and don’t for to #WearAMask for the family. ☘️
#GoIrish https://t.co/CPjNxLCf4l"
2020-08-29 15:29:36,,0,140,"Cancer doesn’t have a face until it’s yours or someone you know!!! Cancer doesn’t care, so you have to.💪🏾💗The virtu… https://t.co/6C5oNrLWlI"
2020-08-29 15:29:35,,0,139,We continue to work hard each and everyday. We do not have all the answers but we continue to try for everyone. 😷💕… https://t.co/hamaukFYLC
2020-08-29 15:29:21,,0,139,"@RecruitmentCopy There's an average 1,300 NEW cases a day about = 10,000 a week 
The R number is now above 1 
Just… https://t.co/Yri01uZ4Vx"
2020-08-29 15:28:31,WearAMask Caturday,2,75,"Don’t be a super-spreader...

#WearAMask 
#Caturday https://t.co/1YH8rSXmuB"
2020-08-29 15:28:03,TrafalgarSquare,1,140,Anti mask idiots in #TrafalgarSquare Can you believe such selfish ignorant people actually exists.  A bit of fabric… https://t.co/P9d2tyW2bq
2020-08-29 15:27:48,InThisTogether UnionSquareNY UnionSquare WearAMask,4,139,"Thanks for coming to visit us in @UnionSquareNY, @mrbravo365 #InThisTogether #UnionSquareNY #UnionSquare #WearAMask https://t.co/VqQ1yVJbly"
2020-08-29 15:27:19,Lovethyneighbor WearAMask,2,108,"@txgbnr @GritMercy @TheGatwickView @TheJusticeDept Ok, well, good talking to ya! #Lovethyneighbor #WearAMask"
2020-08-29 15:26:32,playlist QuarantineLife WearAMask,3,129,"Laleh - Some Die Young  🕊🕊🕊
 https://t.co/CJnYfY3Hp6 #playlist 

Good morning y’all. 🙅🏾‍♂️🙅🏾‍♂️🙅🏾‍♂️
#QuarantineLife #WearAMask 😷"
2020-08-29 15:26:20,scicomm wearamask,2,85,"Great visualization of why masks work 👇👇

#scicomm #wearamask https://t.co/v3vmMTLjik"
2020-08-29 15:26:09,WearAMask NewProfilePic,2,96,#WearAMask #NewProfilePic @CoolReiFacts made this and now I am using it. https://t.co/3Zq3fQdja9
2020-08-29 15:25:02,,0,140,Do your part to protect our neighbors and make our community proud. Practice physical distancing. Get tested if you… https://t.co/qYpkzoWLXN
2020-08-29 15:25:00,wearamask,1,129,"Book Quote:""You can't stand up while you're still falling."" Click on  https://t.co/eo5QtWZFfC #wearamask… https://t.co/W0nuUDl2N8"
2020-08-29 15:24:31,,0,140,"Literally cannot look at any more pictures of those utter pricks and misfits at Trafalgar Square.

With COVID still… https://t.co/y03jQjHWs8"
2020-08-29 15:24:16,,0,140,Come out and watch your #5 2A  Braves play #1 2A @MaterDeisports at home today in a 5:30pm kickoff!  @BrebeufSports… https://t.co/E1Vp8BBaWp
2020-08-29 15:24:03,WearAMask SocialDistance LetThemPlay,3,82,#WearAMask and #SocialDistance if you want to #LetThemPlay https://t.co/vSa5m58En1
2020-08-29 15:23:28,WearAMask,1,56,"Ok I will, dumb ass. 
#WearAMask https://t.co/zv01J10G45"
2020-08-29 15:21:44,,0,139,"Yes, I been on the ride-on-mower..... my advice, get it over with.... it's bound to get mentioned this weekend
🇬🇧😷… https://t.co/MugsiiTXu9"
2020-08-29 15:21:30,2020worstyear WearAMask,2,119,Moved the kiddo in 3 weeks ago &amp; today we are bringing him home.  #2020worstyear #WearAMask https://t.co/p86zguwvBC
2020-08-29 15:21:00,6feetapart wearamask washyourhands,3,114,"@CityNews 148 cases..just before school starts.  Not good!
#6feetapart #wearamask #washyourhands. Pretty simple!!!"
2020-08-29 15:18:50,leadWithLove goWithGod BeSafeOutThere WearAMask,4,132,"Good morning, afternoon and evening, everybody!!!  🌞🖤💪🏾😷 #leadWithLove #goWithGod #BeSafeOutThere #WearAMask https://t.co/iowIPnEzgc"
2020-08-29 15:18:41,,0,140,"Vigilance is key. Let's be custodians of our own health. Continue to observe Social Distancing, Wear your face mask… https://t.co/wWLt2BgWe4"
2020-08-29 15:17:53,love quarantine painting,3,140,"I’m still in #love with this image I shot at the beginning of the #quarantine.
Shot based on the french #painting “… https://t.co/0pHtUeGuAO"
2020-08-29 15:17:35,,0,140,"@ocregister Because ... the pandemic is over? And, it's a great way to celebrate with a discount encouraging people… https://t.co/DYYHOaIikl"
2020-08-29 15:17:29,,0,139,"People of color (due to systemic disenfranchisement), people with developmental disabilities, the elderly, and the… https://t.co/Hm3ho7Fu5G"
2020-08-29 15:17:12,,0,140,"My county is holding steady at 30-40 new cases daily.
DAILY.
I still see many people out and about, not wearing a m… https://t.co/p2qUtZoWe5"
2020-08-29 15:14:40,,0,140,This is the best info graphic we have seen to enable clear risk-assessment for any range of possible interactions a… https://t.co/o3AJvYV3xt
2020-08-29 15:14:02,DEATHS COVID19 coronavirus US CURVE CRUSHED,6,140,"more than 185,000 #DEATHS from #COVID19 #coronavirus in #US 

----

not sure what #CURVE we #CRUSHED…

but,

i feel… https://t.co/1a58bs3Ta8"
2020-08-29 15:13:21,,0,140,"After starting fall semester at @NESeminary, I spent the morning teaching Course of Study for the @UMChurch. Pastor… https://t.co/pb5GScLIEU"
2020-08-29 15:13:19,COVID19 WearAMask,2,139,and school has not started 🤦🏾‍♀️....we need to keep numbers low going into the fall..🙏... #COVID19 #WearAMask keep… https://t.co/lnVbwdeAXb
2020-08-29 15:12:56,coronavirus WearAMask RNC2020,3,134,"The #coronavirus doesnt care that he is a hypocrite.  Do the right thing. #WearAMask
@ThomTillis @GOP #RNC2020 https://t.co/snMXDGPJHL"
2020-08-29 15:12:38,Covid19 COVIDIOTS WearAMask,3,133,"Go home you stupid people. 

I’m seriously pissed off....Can you tell 😡😡😡
#Covid19 🦠 
#COVIDIOTS 
#WearAMask… https://t.co/c2nFWe7Y4K"
2020-08-29 15:12:02,WearAMask,1,62,The Sainsbury’s weekly shop #WearAMask https://t.co/IPgkpXGj2Q
2020-08-29 15:11:26,COVID19 WearAMask protectothers,3,116,Highest 4-day average on new #COVID19 cases in Nebraska since May. #WearAMask #protectothers https://t.co/DpDvD98tac
2020-08-29 15:11:25,TrumpHasNoPlan,1,140,"@JoeBiden #TrumpHasNoPlan and is very happy to allow superspread.

Trump. Open states, open schools, play sports, a… https://t.co/OSohuXUkJg"
2020-08-29 15:10:45,washyerhands wearamask cleanyerglasses foggygoggles,4,118,"@itsvedatime One of the smiles that is criminal to cover up. 
.#washyerhands #wearamask #cleanyerglasses #foggygoggles"
2020-08-29 15:10:05,Florida ppe,2,136,"For all of your PPE needs, TLBISBIG Medical Supplies has it covered. South #Florida, we are ready for you! #ppe… https://t.co/XrJzpIG8tA"
2020-08-29 15:10:00,COVID19,1,140,"Masks can help prevent the spread of #COVID19 when they are widely used in public. When you wear a mask, you can he… https://t.co/db3zCwhNQI"
2020-08-29 15:09:39,,0,144,@madelineorr Congrats on the baby coming-wow Too bad 180k dead people aren’t here anymore to congratulate you &amp; you… https://t.co/NjUihOdjXu
2020-08-29 15:09:02,WearAMask COVID19,2,140,"😷 #WearAMask to help stop the spread of #COVID19. When selecting a mask, there are many choices. Here are some do’s… https://t.co/F7GDK6wgyW"
2020-08-29 15:08:41,,0,140,@PoliceChiefs @SadiqKhan Could you please explain then why an anti mask protest has been allowed in Trafalgar Sq to… https://t.co/mSnTapZdEt
2020-08-29 15:08:14,WearAMask,1,120,I think this needs to be on store fronts instead of the please wear a face mask sign! #WearAMask https://t.co/8hxuypZZ3r
2020-08-29 15:07:46,WearAMask Everytime,2,122,"Want to get back in the classroom? #WearAMask 
#Everytime 
No shirt 
No shoes 
No mask 
No service https://t.co/g4xb5MuGVV"
2020-08-29 15:07:20,maskseries ghibli,2,140,Been working on a #maskseries on some favorite characters. Going through #ghibli and wanted to share Ponyo's design… https://t.co/yD44JJVvQz
2020-08-29 15:06:58,,0,140,Pay attention. This is science not fear. This is common sense not a political statement. This will save lives. Wear… https://t.co/aHjO0WEYc7
2020-08-29 15:06:11,,0,140,I would think the supposed President spreading COVID-19 as he travels all over the place should be considered Derel… https://t.co/qT4ZNFhGoP
2020-08-29 15:05:02,Kids Holiday,2,140,Face Masks for Back to School! #Kids Face Mask - Cute Prints - School - #Holiday - Choose a Style - Cotton - Fitted… https://t.co/vC8cKwM2wc
2020-08-29 15:03:55,,0,140,@swtrains_watch @StopNewNormal Surely more evidence that they work than they do not as they create a barrier so the… https://t.co/FvAbnyCrpn
2020-08-29 15:02:56,vote WearAMask,2,86,Wake up and open your 👀. He cannot he trusted #vote #WearAMask https://t.co/TxsOBEyfmY
2020-08-29 15:02:49,,0,140,"@IngrahamAngle reveals @realDonaldTrump lost his brother (and friends) to COVID.
Yet he still doesn't take it serio… https://t.co/rmlzduJ0Um"
2020-08-29 15:02:45,,0,119,"Embrace your seductive side with Seduction onesies, Training pants and the all new face masks!… https://t.co/7fqlZBYhKm"
2020-08-29 15:02:42,coronarvirus COVID19 USA RNC2020,4,133,"#coronarvirus #COVID19 is not going away from #USA anytime soon.

Cases: 6,103,398
Deaths: 186,167

#RNC2020… https://t.co/bRDWsf8fu2"
2020-08-29 15:02:19,rsd2020 supportyourlocalrecordstore recordstoreday wearamask,4,132,"Happy #rsd2020, drop day 1!! #supportyourlocalrecordstore #recordstoreday #wearamask https://t.co/oiXvqzzWHD https://t.co/HCu4hebcKl"
2020-08-29 15:01:53,,0,140,"@RealKidPoker Compliance is like a mask. It’s not going to guarantee results, but it’s definitely going to help the… https://t.co/psdXth3tRh"
2020-08-29 15:01:19,Caturday WearAMask,2,74,"Don’t be a super-spreader...

#Caturday
#WearAMask https://t.co/LefYGumFSt"
2020-08-29 15:00:50,WearAMask VoteEarly VoteBidenHarris2020,3,126,"@NewBaitShop @AOC 100%  yes  yes  yes
It’s the only way. 
We must save America. 

#WearAMask 
#VoteEarly 
#VoteBidenHarris2020"
2020-08-29 15:00:13,WearAMask,1,140,"Suggestion:

#WearAMask 

Further suggestion:

Put the word ""CUNT"" on said mask.

Point out that the only rule of t… https://t.co/eDmRuu5OpX"
2020-08-29 14:59:30,Caturday WearAMask,2,74,"Don’t be a super-spreader...

#Caturday
#WearAMask https://t.co/2PqTcshkd9"
2020-08-29 14:59:03,COVID19,1,140,"Today, 29 August, @MontgomeryCoMD has seen 19,866 confirmed cases of #COVID19 (cumulative). The death toll stands a… https://t.co/7QgkuLvXtu"
2020-08-29 14:58:52,WearAMask VoteEarly VoteBidenHarris2020,3,111,"@CallMeLysosome @JoeBiden @KamalaHarris We HAVE to!
Save America.

#WearAMask 
#VoteEarly 
#VoteBidenHarris2020"
2020-08-29 14:58:32,,0,140,@RadioFreeTom You are both dead wrong but I'm not surprised you agree with her. If you still don't get the reason w… https://t.co/ZZvcKi6h7u
2020-08-29 14:56:22,True Lockdown SelfQuarantine CovidIsReal,4,132,@PsychToday So #True😉. #3 📚📖📘 . Currently on book #7 since the 💻🏡 😷 #Lockdown #SelfQuarantine 🎈#CovidIsReal… https://t.co/kGPBJQvujL
2020-08-29 14:55:38,,0,139,"Phurlough Photoshop Challenge Day 166, If I was a genie, I wouldn’t even ask you what your first wish was. I would… https://t.co/hyi7GujK38"
2020-08-29 14:55:36,COVID19 WearAMask,2,97,via @NYTOpinion Give up something to gain something. #COVID19 #WearAMask  https://t.co/0Oq7XS1PIK
2020-08-29 14:55:03,COVID19 StaySafe WearAMask,3,91,20 #COVID19 deaths are all from Kampala @JaneRuth_Aceng @MinofHealthUG #StaySafe #WearAMask
2020-08-29 14:54:23,rsd2020 supportyourlocalrecordstore recordstoreday wearamask,4,131,"Happy #rsd2020, drop day 1!! #supportyourlocalrecordstore #recordstoreday #wearamask @ Nashville, Tennessee https://t.co/ICYMV40qUz"
2020-08-29 14:54:11,,0,139,"@RedTRaccoon Hopefully he won’t end up short of breath. 

Dobby doesn’t agree with him, but doesn’t want even more… https://t.co/lJwg6Lp9dX"
2020-08-29 14:52:49,,0,140,@PenielShin PRAYING this is over soon @PenielShin 🙏🏻 I’m sure ☝🏼 won’t let us suffer for this long.  We just have t… https://t.co/3ce4DXlmvc
2020-08-29 14:52:35,,0,140,"Today's hoax related USA death total comes in at 186,024.
As I always say, thank goodness this is just a hoax and n… https://t.co/v1Oh3tr3lu"
2020-08-29 14:52:33,COVIDー19 StaySafeStayHealthy WearAMask,3,140,Amazing conference last year!Hope world 🌎 reopening soon! Fight #COVIDー19 together! #StaySafeStayHealthy #WearAMask… https://t.co/1tfhkw4Wvb
